08/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H3,16:55,,,,
08/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H4,20:55,,,,
08/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H1,20:35,,,,
08/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H2,05:05,,,,
08/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H3,17:05,,,,
08/05/2026,SAN MIGUEL,Entrada,A,5,COLONIAS,H4,21:05,,,,
08/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H1,20:50,,,,
08/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H2,05:20,,,,
08/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H3,17:20,,,,
08/05/2026,SAN MIGUEL,Entrada,A,6,AGUA NUEVA,H4,21:20,,,,
08/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H1,21:20,,,,
08/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H2,05:50,,,,
08/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H3,17:50,,,,
08/05/2026,SAN MIGUEL,Entrada,A,7,METALSA,H4,21:50,,,,
08/05/2026,SAN MIGUEL,Salida,N,1,METALSA,H1,15:30,,,,
08/05/2026,SAN MIGUEL,Salida,N,1,METALSA,H2,06:15,,,,
08/05/2026,SAN MIGUEL,Salida,N,1,METALSA,H3,18:15,,,,
08/05/2026,SAN MIGUEL,Salida,N,2,AGUA NUEVA,H1,16:10,,,,
08/05/2026,SAN MIGUEL,Salida,N,2,AGUA NUEVA,H2,06:55,,,,
08/05/2026,SAN MIGUEL,Salida,N,2,AGUA NUEVA,H3,18:55,,,,
08/05/2026,SAN MIGUEL,Salida,N,3,COLONIAS,H1,16:20,,,,
08/05/2026,SAN MIGUEL,Salida,N,3,COLONIAS,H2,07:05,,,,
08/05/2026,SAN MIGUEL,Salida,N,3,COLONIAS,H3,19:05,,,,
08/05/2026,SAN MIGUEL,Salida,N,4,GUADALUPE VICTORIA,H1,16:30,,,,
08/05/2026,SAN MIGUEL,Salida,N,4,GUADALUPE VICTORIA,H2,07:15,,,,
08/05/2026,SAN MIGUEL,Salida,N,4,GUADALUPE VICTORIA,H3,19:15,,,,
08/05/2026,SAN MIGUEL,Salida,N,5,GOMEZ FARIAS,H1,17:05,,,,
08/05/2026,SAN MIGUEL,Salida,N,5,GOMEZ FARIAS,H2,07:50,,,,
08/05/2026,SAN MIGUEL,Salida,N,5,GOMEZ FARIAS,H3,19:50,,,,
08/05/2026,SAN MIGUEL,Salida,N,6,SAN MIGUEL,H1,17:30,,,,
08/05/2026,SAN MIGUEL,Salida,N,6,SAN MIGUEL,H2,08:15,,,,
08/05/2026,SAN MIGUEL,Salida,N,6,SAN MIGUEL,H3,20:15,,,,
08/05/2026,SAN MIGUEL,Salida,N,7,ZACATERA,H1,18:05,,,,
08/05/2026,SAN MIGUEL,Salida,N,7,ZACATERA,H2,08:45,,,,
08/05/2026,SAN MIGUEL,Salida,N,7,ZACATERA,H3,20:45,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H1,19:00,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H2,03:30,03:59,-29,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H3,15:30,16:00,-30,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,1,SAN JOSE ALAMITO,H4,19:30,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H1,19:25,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H2,03:55,04:01,-6,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H3,15:55,16:03,-8,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,2,LA HEDIONDA,H4,19:55,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H1,19:40,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H2,04:10,04:14,-4,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H3,16:10,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,3,LA CONCHA,H4,20:10,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H1,19:50,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H2,04:20,04:20,0,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H3,16:20,16:18,2,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,4,STA MARIA DE RAMOS,H4,20:20,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H1,20:05,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H2,04:35,04:31,4,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H3,16:35,16:27,8,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,5,SAN RAFAEL,H4,20:35,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H1,20:10,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H2,04:40,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H3,16:40,16:42,-2,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,6,NAVIDAD,H4,20:40,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H1,20:40,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H2,05:10,05:08,2,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H3,17:10,17:05,5,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,7,ENTRONQUE HUACHICHIL,H4,21:10,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H1,21:20,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H2,05:50,05:39,11,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H3,17:50,17:36,14,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Entrada,N,8,METALSA,H4,21:50,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,1,METALSA,H1,15:30,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,1,METALSA,H2,06:15,06:15,0,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,1,METALSA,H3,18:15,18:13,2,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,2,ENTRONQUE HUACHICHIL,H1,15:31,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,2,ENTRONQUE HUACHICHIL,H2,06:16,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,2,ENTRONQUE HUACHICHIL,H3,18:16,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,3,NAVIDAD,H1,15:32,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,3,NAVIDAD,H2,06:17,07:19,-62,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,3,NAVIDAD,H3,18:17,19:07,-50,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,4,SAN RAFAEL,H1,15:33,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,4,SAN RAFAEL,H2,06:18,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,4,SAN RAFAEL,H3,18:18,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,5,STA MARIA DE RAMOS,H1,16:50,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,5,STA MARIA DE RAMOS,H2,07:35,07:38,-3,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,5,STA MARIA DE RAMOS,H3,19:35,19:24,11,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,6,LA CONCHA,H1,16:55,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,6,LA CONCHA,H2,07:45,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,6,LA CONCHA,H3,19:40,19:29,11,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,7,LA HEDIONDA,H1,17:30,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,7,LA HEDIONDA,H2,08:00,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,7,LA HEDIONDA,H3,20:15,19:41,34,1,0
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,8,SAN JOSE ALAMITO,H1,17:55,,,,
08/05/2026,SANTA MARIA - SAN RAFAEL,Salida,N,8,SAN JOSE ALAMITO,H2,08:25,,,,
