sequential_id|rdes|shift|route_type|id|des|sch|time|mean|diff|n|std
0025|VALENCIA|Entrada|N|1|LA RIOJA Y JEREZ|H2|16:30|16:28|2|1|0
0025|VALENCIA|Entrada|N|1|LA RIOJA Y JEREZ|H3|20:00|||0|
0025|VALENCIA|Entrada|N|1|LA RIOJA Y JEREZ|H4|20:30|||0|
0025|VALENCIA|Entrada|N|2|PERIFERICO LEA Y VITO ALESSIO|H1|04:40|04:45|-5|1|0
0025|VALENCIA|Entrada|N|2|PERIFERICO LEA Y VITO ALESSIO|H2|16:40|16:46|-6|1|0
0025|VALENCIA|Entrada|N|2|PERIFERICO LEA Y VITO ALESSIO|H3|20:10|||0|
0025|VALENCIA|Entrada|N|2|PERIFERICO LEA Y VITO ALESSIO|H4|20:40|||0|
0025|VALENCIA|Entrada|N|3|CARLOS S. Y RANCHO DE PEÑA|H1|04:45|04:50|-5|1|0
0025|VALENCIA|Entrada|N|3|CARLOS S. Y RANCHO DE PEÑA|H2|16:45|16:50|-5|1|0
0025|VALENCIA|Entrada|N|3|CARLOS S. Y RANCHO DE PEÑA|H3|20:15|||0|
0025|VALENCIA|Entrada|N|3|CARLOS S. Y RANCHO DE PEÑA|H4|20:45|||0|
0025|VALENCIA|Entrada|N|4|ALVARO OBREGON|H1|04:55|04:57|-2|1|0
0025|VALENCIA|Entrada|N|4|ALVARO OBREGON|H2|16:55|16:58|-3|1|0
0025|VALENCIA|Entrada|N|4|ALVARO OBREGON|H3|20:25|||0|
0025|VALENCIA|Entrada|N|4|ALVARO OBREGON|H4|20:55|||0|
0025|VALENCIA|Entrada|N|5|MIGUEL HIDALGO Y PEDRO ARANDA|H1|05:00|05:07|-7|1|0
0025|VALENCIA|Entrada|N|5|MIGUEL HIDALGO Y PEDRO ARANDA|H2|17:00|17:12|-12|1|0
0025|VALENCIA|Entrada|N|5|MIGUEL HIDALGO Y PEDRO ARANDA|H3|20:30|||0|
0025|VALENCIA|Entrada|N|5|MIGUEL HIDALGO Y PEDRO ARANDA|H4|21:00|||0|
0025|VALENCIA|Entrada|N|6|PERIFERICO LEA Y W. GONZALEZ|H1|05:05|05:12|-7|1|0
0025|VALENCIA|Entrada|N|6|PERIFERICO LEA Y W. GONZALEZ|H2|17:05|17:18|-13|1|0
0025|VALENCIA|Entrada|N|6|PERIFERICO LEA Y W. GONZALEZ|H3|20:35|||0|
0025|VALENCIA|Entrada|N|6|PERIFERICO LEA Y W. GONZALEZ|H4|21:05|||0|
0025|VALENCIA|Entrada|N|7|CTO DE LA CAÑADA Y BLVD CARDENAS|H1|05:15|05:19|-4|1|0
0025|VALENCIA|Entrada|N|7|CTO DE LA CAÑADA Y BLVD CARDENAS|H2|17:15|17:24|-9|1|0
0025|VALENCIA|Entrada|N|7|CTO DE LA CAÑADA Y BLVD CARDENAS|H3|20:45|||0|
0025|VALENCIA|Entrada|N|7|CTO DE LA CAÑADA Y BLVD CARDENAS|H4|21:15|||0|
0025|VALENCIA|Entrada|N|8|METALSA|H1|05:50|05:47|3|1|0
0025|VALENCIA|Entrada|N|8|METALSA|H2|17:50|17:43|7|1|0
0025|VALENCIA|Entrada|N|8|METALSA|H3|21:20|||0|
0025|VALENCIA|Entrada|N|8|METALSA|H4|21:50|||0|
0053|VALENCIA|Salida|N|1|METALSA|H1|06:15|06:17|-2|1|0
0053|VALENCIA|Salida|N|1|METALSA|H2|15:30|||0|
0053|VALENCIA|Salida|N|1|METALSA|H3|18:15|18:16|-1|1|0
0053|VALENCIA|Salida|N|2|CTO DE LA CAÑADA Y BLVD CARDENAS|H1|06:50|06:39|11|1|0
0053|VALENCIA|Salida|N|2|CTO DE LA CAÑADA Y BLVD CARDENAS|H2|16:05|||0|
0053|VALENCIA|Salida|N|2|CTO DE LA CAÑADA Y BLVD CARDENAS|H3|18:50|19:03|-13|1|0
0053|VALENCIA|Salida|N|3|PERIFERICO LEA Y W. GONZALEZ|H1|07:00|06:46|14|1|0
0053|VALENCIA|Salida|N|3|PERIFERICO LEA Y W. GONZALEZ|H2|16:15|||0|
0053|VALENCIA|Salida|N|3|PERIFERICO LEA Y W. GONZALEZ|H3|19:00|19:09|-9|1|0
0053|VALENCIA|Salida|N|4|MIGUEL HIDALGO Y PEDRO ARANDA|H1|07:05|06:50|15|1|0
0053|VALENCIA|Salida|N|4|MIGUEL HIDALGO Y PEDRO ARANDA|H2|16:20|||0|
0053|VALENCIA|Salida|N|4|MIGUEL HIDALGO Y PEDRO ARANDA|H3|19:05|19:14|-9|1|0
0053|VALENCIA|Salida|N|5|ALVARO OBREGON|H1|07:10|||0|
0053|VALENCIA|Salida|N|5|ALVARO OBREGON|H2|16:25|||0|
0053|VALENCIA|Salida|N|5|ALVARO OBREGON|H3|19:10|19:23|-13|1|0
0053|VALENCIA|Salida|N|6|CARLOS S. Y RANCHO DE PEÑA|H1|07:20|07:06|14|1|0
0053|VALENCIA|Salida|N|6|CARLOS S. Y RANCHO DE PEÑA|H2|16:35|||0|
0053|VALENCIA|Salida|N|6|CARLOS S. Y RANCHO DE PEÑA|H3|19:20|19:35|-15|1|0
0053|VALENCIA|Salida|N|7|PERIFERICO LEA Y VITO ALESSIO|H1|07:25|||0|
0053|VALENCIA|Salida|N|7|PERIFERICO LEA Y VITO ALESSIO|H2|16:40|||0|
0053|VALENCIA|Salida|N|7|PERIFERICO LEA Y VITO ALESSIO|H3|19:25|19:38|-13|1|0
0053|VALENCIA|Salida|N|8|LA RIOJA Y JEREZ|H1|07:35|||0|
0053|VALENCIA|Salida|N|8|LA RIOJA Y JEREZ|H2|16:50|||0|
0053|VALENCIA|Salida|N|8|LA RIOJA Y JEREZ|H3|19:35|19:54|-19|1|0
0026|ZARAGOZA|Entrada|N|1|FCO. EALY ORTIZ Y EUCALIPTO|H1|04:25|04:29|-4|1|0
0026|ZARAGOZA|Entrada|N|1|FCO. EALY ORTIZ Y EUCALIPTO|H2|16:25|16:29|-4|1|0
0026|ZARAGOZA|Entrada|N|1|FCO. EALY ORTIZ Y EUCALIPTO|H3|19:55|||0|
0026|ZARAGOZA|Entrada|N|1|FCO. EALY ORTIZ Y EUCALIPTO|H4|20:25|||0|
0026|ZARAGOZA|Entrada|N|2|CHOPO Y EUCALIPTO|H1|04:26|04:30|-4|1|0
0026|ZARAGOZA|Entrada|N|2|CHOPO Y EUCALIPTO|H2|16:26|16:30|-4|1|0
0026|ZARAGOZA|Entrada|N|2|CHOPO Y EUCALIPTO|H3|19:56|||0|
0026|ZARAGOZA|Entrada|N|2|CHOPO Y EUCALIPTO|H4|20:26|||0|
0026|ZARAGOZA|Entrada|N|3|FUNDADORES Y BLVD. MIRASIERRA|H1|04:36|04:40|-4|1|0
0026|ZARAGOZA|Entrada|N|3|FUNDADORES Y BLVD. MIRASIERRA|H2|16:36|16:39|-3|1|0
0026|ZARAGOZA|Entrada|N|3|FUNDADORES Y BLVD. MIRASIERRA|H3|20:06|||0|
0026|ZARAGOZA|Entrada|N|3|FUNDADORES Y BLVD. MIRASIERRA|H4|20:36|||0|
0026|ZARAGOZA|Entrada|N|4|CALLE 34 Y JUAN NAVARRO|H1|04:51|04:56|-5|1|0
0026|ZARAGOZA|Entrada|N|4|CALLE 34 Y JUAN NAVARRO|H2|16:51|16:55|-4|1|0
0026|ZARAGOZA|Entrada|N|4|CALLE 34 Y JUAN NAVARRO|H3|20:21|||0|
0026|ZARAGOZA|Entrada|N|4|CALLE 34 Y JUAN NAVARRO|H4|20:51|||0|
0026|ZARAGOZA|Entrada|N|5|PERIF LEA Y 12 DE OCTUBRE (FIRST CASH)|H1|05:03|05:09|-6|1|0
0026|ZARAGOZA|Entrada|N|5|PERIF LEA Y 12 DE OCTUBRE (FIRST CASH)|H2|17:03|17:14|-11|1|0
0026|ZARAGOZA|Entrada|N|5|PERIF LEA Y 12 DE OCTUBRE (FIRST CASH)|H3|20:33|||0|
0026|ZARAGOZA|Entrada|N|5|PERIF LEA Y 12 DE OCTUBRE (FIRST CASH)|H4|21:03|||0|
0026|ZARAGOZA|Entrada|N|6|GIMNACIO MUNICIPAL|H1|05:05|05:12|-7|1|0
0026|ZARAGOZA|Entrada|N|6|GIMNACIO MUNICIPAL|H2|17:05|17:16|-11|1|0
0026|ZARAGOZA|Entrada|N|6|GIMNACIO MUNICIPAL|H3|20:35|||0|
0026|ZARAGOZA|Entrada|N|6|GIMNACIO MUNICIPAL|H4|21:05|||0|
0026|ZARAGOZA|Entrada|N|7|L.E.A. Y J. MERY|H1|05:07|05:14|-7|1|0
0026|ZARAGOZA|Entrada|N|7|L.E.A. Y J. MERY|H2|17:07|17:19|-12|1|0
0026|ZARAGOZA|Entrada|N|7|L.E.A. Y J. MERY|H3|20:37|||0|
0026|ZARAGOZA|Entrada|N|7|L.E.A. Y J. MERY|H4|21:07|||0|
0026|ZARAGOZA|Entrada|N|8|VILLA UNIVERSIDAD|H1|05:09|05:16|-7|1|0
0026|ZARAGOZA|Entrada|N|8|VILLA UNIVERSIDAD|H2|17:09|17:20|-11|1|0
0026|ZARAGOZA|Entrada|N|8|VILLA UNIVERSIDAD|H3|20:39|||0|
0026|ZARAGOZA|Entrada|N|8|VILLA UNIVERSIDAD|H4|21:09|||0|
0026|ZARAGOZA|Entrada|N|9|ARIZPE DE LA MAZA Y CARR. 54|H1|05:15|05:19|-4|1|0
0026|ZARAGOZA|Entrada|N|9|ARIZPE DE LA MAZA Y CARR. 54|H2|17:15|17:23|-8|1|0
0026|ZARAGOZA|Entrada|N|9|ARIZPE DE LA MAZA Y CARR. 54|H3|20:45|||0|
0026|ZARAGOZA|Entrada|N|9|ARIZPE DE LA MAZA Y CARR. 54|H4|21:15|||0|
0026|ZARAGOZA|Entrada|N|10|METALSA|H1|05:50|05:48|2|1|0
0026|ZARAGOZA|Entrada|N|10|METALSA|H2|17:50|17:46|4|1|0
0026|ZARAGOZA|Entrada|N|10|METALSA|H3|21:20|||0|
0026|ZARAGOZA|Entrada|N|10|METALSA|H4|21:50|||0|
0054|ZARAGOZA|Salida|N|1|METALSA|H1|06:15|06:17|-2|1|0
0054|ZARAGOZA|Salida|N|1|METALSA|H2|15:30|||0|
0054|ZARAGOZA|Salida|N|1|METALSA|H3|18:15|18:24|-9|1|0
0054|ZARAGOZA|Salida|N|2|ARIZPE DE LA MAZA Y CARR. 54|H1|06:44|||0|
0054|ZARAGOZA|Salida|N|2|ARIZPE DE LA MAZA Y CARR. 54|H2|15:59|||0|
0054|ZARAGOZA|Salida|N|2|ARIZPE DE LA MAZA Y CARR. 54|H3|18:44|||0|
0054|ZARAGOZA|Salida|N|3|VILLA UNIVERSIDAD|H1|06:46|||0|
0054|ZARAGOZA|Salida|N|3|VILLA UNIVERSIDAD|H2|16:01|||0|
0054|ZARAGOZA|Salida|N|3|VILLA UNIVERSIDAD|H3|18:45|||0|
0054|ZARAGOZA|Salida|N|4|L.E.A. Y J. MERY|H1|06:49|||0|
0054|ZARAGOZA|Salida|N|4|L.E.A. Y J. MERY|H2|16:04|||0|
0054|ZARAGOZA|Salida|N|4|L.E.A. Y J. MERY|H3|18:49|||0|
0054|ZARAGOZA|Salida|N|5|GIMNACIO MUNICIPAL|H1|06:51|06:41|10|1|0
0054|ZARAGOZA|Salida|N|5|GIMNACIO MUNICIPAL|H2|16:06|||0|
0054|ZARAGOZA|Salida|N|5|GIMNACIO MUNICIPAL|H3|18:51|19:26|-35|1|0
0054|ZARAGOZA|Salida|N|6|PERIF LEA Y 12 DE OCTUBRE (FIRST CASH)|H1|07:00|06:44|16|1|0
0054|ZARAGOZA|Salida|N|6|PERIF LEA Y 12 DE OCTUBRE (FIRST CASH)|H2|16:10|||0|
0054|ZARAGOZA|Salida|N|6|PERIF LEA Y 12 DE OCTUBRE (FIRST CASH)|H3|19:00|19:07|-7|1|0
0054|ZARAGOZA|Salida|N|7|CALLE 34 Y JUAN NAVARRO|H1|07:04|||0|
0054|ZARAGOZA|Salida|N|7|CALLE 34 Y JUAN NAVARRO|H2|16:19|||0|
0054|ZARAGOZA|Salida|N|7|CALLE 34 Y JUAN NAVARRO|H3|19:04|||0|
0054|ZARAGOZA|Salida|N|8|FUNDADORES Y BLVD. MIRASIERRA|H1|07:19|07:08|11|1|0
0054|ZARAGOZA|Salida|N|8|FUNDADORES Y BLVD. MIRASIERRA|H2|16:34|||0|
0054|ZARAGOZA|Salida|N|8|FUNDADORES Y BLVD. MIRASIERRA|H3|19:19|||0|
0054|ZARAGOZA|Salida|N|9|CHOPO Y EUCALIPTO|H1|07:29|||0|
0054|ZARAGOZA|Salida|N|9|CHOPO Y EUCALIPTO|H2|16:44|||0|
0054|ZARAGOZA|Salida|N|9|CHOPO Y EUCALIPTO|H3|19:29|||0|
0054|ZARAGOZA|Salida|N|10|FCO. EALY ORTIZ Y EUCALIPTO|H1|07:30|||0|
0054|ZARAGOZA|Salida|N|10|FCO. EALY ORTIZ Y EUCALIPTO|H2|16:45|||0|
0054|ZARAGOZA|Salida|N|10|FCO. EALY ORTIZ Y EUCALIPTO|H3|19:30|||0|
